vehicle_id,date,soh,soc,avg_temperature_c,charge_cycles_total,depth_of_discharge_pct,fast_charge_events_count,avg_charge_cap_pct
EV002,2025-07-10,99.49,76.39,25.63,12.35,99.98,1,80.93
EV002,2025-07-11,99.45,32.47,22.62,13.72,84.12,1,85.48
EV002,2025-07-12,99.41,41.29,29.19,15.2,89.29,1,84.8
EV002,2025-07-13,99.36,46.48,31.88,16.82,91.58,1,82.71
EV002,2025-07-14,99.3,36.94,38.27,18.42,78.39,1,83.8
EV002,2025-07-15,99.24,34.33,40.05,19.72,80.62,0,80.85
EV002,2025-07-16,99.17,65.23,35.55,20.91,96.24,1,84.17
EV002,2025-07-17,99.12,49.96,35.45,22.15,83.45,1,83.16
EV002,2025-07-18,99.09,32.34,32.43,23.3,75.2,1,87.22
EV002,2025-07-19,99.06,47.83,32.36,24.85,77.94,1,84.35
EV002,2025-07-20,99.01,80.73,23.36,26.34,91.51,0,82.11
EV002,2025-07-21,98.96,45.93,20.72,27.98,100.0,1,76.84
EV002,2025-07-22,98.94,23.53,28.0,29.07,79.58,1,81.22
EV002,2025-07-23,98.87,65.12,29.91,30.77,83.22,2,80.79
EV002,2025-07-24,98.82,75.63,26.67,32.04,85.77,2,84.79
EV002,2025-07-25,98.78,53.11,33.36,33.0,80.64,2,78.5
EV002,2025-07-26,98.73,59.48,28.5,34.49,96.28,1,85.14
EV002,2025-07-27,98.7,59.51,33.37,35.67,83.35,0,79.23
EV002,2025-07-28,98.65,38.81,12.52,37.37,90.15,1,79.34
EV002,2025-07-29,98.6,73.11,22.02,38.65,88.11,3,82.69
EV002,2025-07-30,98.54,38.08,33.34,40.06,82.15,2,75.18
EV002,2025-07-31,98.52,66.23,21.23,41.04,84.92,1,83.98
EV002,2025-08-01,98.46,51.03,30.48,42.51,94.15,2,86.71
EV002,2025-08-02,98.42,79.57,32.96,44.27,75.66,0,84.33
EV002,2025-08-03,98.39,50.17,29.27,45.33,100.0,1,85.97
EV002,2025-08-04,98.36,74.23,24.15,46.58,96.43,1,83.87
EV002,2025-08-05,98.29,75.93,40.28,48.06,90.9,0,78.17
EV002,2025-08-06,98.24,35.08,18.38,49.75,96.53,1,81.15
EV002,2025-08-07,98.19,31.05,19.9,51.28,85.1,0,79.73
EV002,2025-08-08,98.16,62.19,33.13,52.5,94.36,0,83.3
EV002,2025-08-09,98.05,29.98,36.99,54.13,91.2,2,91.39
EV002,2025-08-10,98.01,57.97,27.52,55.64,82.0,1,79.75
EV002,2025-08-11,97.92,31.38,40.78,57.1,93.41,2,80.31
EV002,2025-08-12,97.88,23.33,34.15,58.35,89.57,2,86.52
EV002,2025-08-13,97.84,47.91,16.2,59.58,87.51,0,84.54
EV002,2025-08-14,97.82,45.52,14.78,61.06,71.77,1,86.24
EV002,2025-08-15,97.77,21.31,42.84,62.22,96.72,1,80.5
EV002,2025-08-16,97.71,44.81,20.12,63.63,81.57,2,79.64
EV002,2025-08-17,97.65,60.65,20.9,65.38,81.67,2,77.6
EV002,2025-08-18,97.6,59.49,10.0,66.85,85.64,1,87.95
EV002,2025-08-19,97.53,75.02,10.0,68.58,100.0,2,78.37
EV002,2025-08-20,97.49,70.37,29.72,70.05,96.25,0,80.6
EV002,2025-08-21,97.46,78.89,12.2,71.66,79.74,1,82.08
EV002,2025-08-22,97.44,33.98,28.51,72.8,76.9,1,82.45
EV002,2025-08-23,97.39,46.71,41.85,74.04,78.95,1,84.04
EV002,2025-08-24,97.36,20.77,25.05,75.02,95.95,4,80.75
EV002,2025-08-25,97.32,53.52,34.85,76.22,93.09,0,83.01
EV002,2025-08-26,97.27,32.19,17.12,77.75,86.54,1,80.94
EV002,2025-08-27,97.22,33.03,16.72,79.05,91.99,2,85.74
EV002,2025-08-28,97.18,52.2,32.46,80.11,88.73,3,84.33
EV002,2025-08-29,97.13,76.9,32.01,81.74,94.99,1,81.37
EV002,2025-08-30,97.08,73.99,30.19,83.38,91.72,0,82.72
EV002,2025-08-31,97.05,79.75,26.79,84.73,95.78,1,82.45
EV002,2025-09-01,97.0,61.73,22.94,86.14,93.47,0,80.34
EV002,2025-09-02,96.99,67.66,19.76,87.15,75.25,1,83.19
EV002,2025-09-03,96.97,49.14,33.58,88.28,79.16,1,87.26
EV002,2025-09-04,96.93,33.04,45.03,89.38,78.49,1,83.8
EV002,2025-09-05,96.89,73.2,21.28,91.08,75.41,1,84.19
EV002,2025-09-06,96.83,28.69,18.02,92.6,93.93,2,82.11
EV002,2025-09-07,96.79,49.84,30.85,93.64,93.3,4,85.51
EV002,2025-09-08,96.74,53.96,34.38,95.35,67.7,2,84.36
EV002,2025-09-09,96.72,29.72,32.13,96.38,75.7,0,86.43
EV002,2025-09-10,96.66,34.63,43.73,98.15,79.6,0,77.5
EV002,2025-09-11,96.59,71.3,40.56,99.55,87.97,1,83.75
EV002,2025-09-12,96.57,37.21,33.93,100.67,77.4,0,78.7
EV002,2025-09-13,96.52,38.25,34.98,101.92,90.09,2,81.88
EV002,2025-09-14,96.48,80.12,28.3,103.47,96.77,1,87.49
EV002,2025-09-15,96.46,30.45,30.26,104.68,76.02,0,78.68
EV002,2025-09-16,96.42,52.43,32.05,105.94,90.46,0,84.96
EV002,2025-09-17,96.4,80.28,14.55,107.25,75.58,1,82.08
EV002,2025-09-18,96.36,75.77,26.94,108.57,97.88,1,77.94
EV002,2025-09-19,96.3,73.21,45.57,109.89,86.88,1,81.62
EV002,2025-09-20,96.25,50.64,18.98,111.18,83.64,0,82.87
EV002,2025-09-21,96.22,36.97,25.09,112.46,71.23,2,83.16
EV002,2025-09-22,96.18,37.53,12.89,113.68,85.7,3,88.35
EV002,2025-09-23,96.14,66.66,32.4,114.78,88.24,0,85.19
EV002,2025-09-24,96.09,46.2,33.18,116.01,87.38,2,81.0
EV002,2025-09-25,96.04,77.08,30.5,117.62,78.85,2,82.96
EV002,2025-09-26,96.0,83.67,25.69,118.75,83.15,2,85.08
EV002,2025-09-27,95.98,64.73,32.01,119.94,76.59,1,77.02
EV002,2025-09-28,95.92,37.06,36.63,121.07,77.06,2,78.04
EV002,2025-09-29,95.89,35.8,20.35,122.83,70.69,1,80.1
EV002,2025-09-30,95.85,38.4,19.85,124.09,84.02,2,87.58
EV002,2025-10-01,95.79,45.48,20.56,125.81,84.36,1,83.56
EV002,2025-10-02,95.75,71.53,29.0,126.88,94.07,2,78.98
EV002,2025-10-03,95.73,73.13,28.26,128.09,79.16,1,85.45
EV002,2025-10-04,95.68,25.7,19.78,129.41,81.37,0,74.41
EV002,2025-10-05,95.66,36.6,31.17,130.94,73.26,0,82.36
EV002,2025-10-06,95.61,52.48,23.15,132.54,94.48,1,81.33
EV002,2025-10-07,95.56,69.92,27.66,134.07,85.35,0,80.43
EV002,2025-10-08,95.5,24.99,27.46,135.79,100.0,1,84.53
EV002,2025-10-09,95.48,26.94,21.62,136.94,79.49,1,78.72
EV002,2025-10-10,95.4,27.18,45.27,138.57,98.69,0,82.77
EV002,2025-10-11,95.36,36.14,30.59,139.74,89.54,2,79.54
EV002,2025-10-12,95.29,70.83,39.55,141.05,80.32,3,81.9
EV002,2025-10-13,95.21,64.16,42.64,142.35,82.3,2,86.53
EV002,2025-10-14,95.17,29.51,27.79,143.65,76.67,2,86.71
EV002,2025-10-15,95.13,78.67,15.89,144.84,97.51,2,82.39
EV002,2025-10-16,95.09,48.59,13.21,146.17,85.42,0,82.7
EV002,2025-10-17,95.06,46.26,31.85,147.21,82.09,0,79.49
EV002,2025-10-18,95.03,29.01,24.19,148.44,87.47,0,82.1
EV002,2025-10-19,95.0,33.81,28.76,149.49,77.02,2,85.58
EV002,2025-10-20,94.97,42.3,23.17,150.68,93.08,1,80.83
EV002,2025-10-21,94.91,72.0,32.57,152.24,89.79,2,76.29
EV002,2025-10-22,94.87,21.29,20.17,153.35,92.76,0,75.85
EV002,2025-10-23,94.82,25.19,39.33,154.82,77.89,1,81.66
EV002,2025-10-24,94.79,38.2,12.78,156.56,67.97,1,83.36
EV002,2025-10-25,94.74,39.24,24.58,157.7,87.63,3,80.97
EV002,2025-10-26,94.67,59.05,35.27,159.19,89.5,0,79.7
EV002,2025-10-27,94.61,53.51,38.71,160.9,78.12,0,85.95
EV002,2025-10-28,94.55,68.73,35.88,161.88,94.18,2,90.09
EV002,2025-10-29,94.49,70.28,44.43,163.09,78.38,2,80.67
EV002,2025-10-30,94.4,64.93,38.62,164.76,82.01,3,82.37
EV002,2025-10-31,94.33,27.42,42.34,166.22,81.75,1,87.59
EV002,2025-11-01,94.28,46.18,21.45,167.5,85.97,2,75.68
EV002,2025-11-02,94.21,48.0,39.49,168.86,81.51,3,87.93
EV002,2025-11-03,94.18,52.29,36.89,169.88,79.34,1,82.44
EV002,2025-11-04,94.13,51.56,21.42,171.39,88.62,1,83.25
EV002,2025-11-05,94.09,49.83,31.61,172.88,98.33,1,84.96
EV002,2025-11-06,94.04,38.13,30.44,174.26,100.0,0,82.09
EV002,2025-11-07,94.01,39.91,32.25,175.42,84.72,0,79.71
EV002,2025-11-08,93.93,49.92,37.44,177.07,91.57,1,83.39
EV002,2025-11-09,93.89,79.73,23.15,178.21,86.41,0,80.93
EV002,2025-11-10,93.83,68.16,41.78,179.56,81.76,1,83.56
EV002,2025-11-11,93.76,36.95,26.31,181.32,91.86,2,83.12
EV002,2025-11-12,93.69,54.82,15.47,182.96,95.15,2,83.3
EV002,2025-11-13,93.63,77.88,37.95,184.48,100.0,1,81.81
EV002,2025-11-14,93.59,56.65,19.41,185.59,100.0,1,89.55
EV002,2025-11-15,93.55,73.65,25.31,187.31,82.14,1,80.35
EV002,2025-11-16,93.5,41.0,24.37,188.79,84.64,0,81.09
EV002,2025-11-17,93.46,46.02,22.26,189.97,81.71,0,83.16
EV002,2025-11-18,93.41,28.98,32.54,191.45,93.23,3,80.61
EV002,2025-11-19,93.34,64.81,24.15,193.05,82.49,2,78.7
EV002,2025-11-20,93.31,42.47,27.24,194.05,80.62,1,79.65
EV002,2025-11-21,93.26,50.99,41.69,195.19,73.08,2,85.59
EV002,2025-11-22,93.21,62.17,28.24,196.14,84.9,2,91.43
EV002,2025-11-23,93.13,69.75,37.04,197.53,80.95,2,84.84
EV002,2025-11-24,93.07,72.45,28.2,199.16,80.01,2,80.76
EV002,2025-11-25,93.03,64.69,34.29,200.42,85.98,1,78.05
EV002,2025-11-26,92.99,72.43,10.0,201.52,89.49,2,81.35
EV002,2025-11-27,92.96,61.98,22.33,202.49,87.72,0,86.16
EV002,2025-11-28,92.91,65.87,33.02,204.19,91.9,1,80.84
EV002,2025-11-29,92.89,36.2,22.52,205.29,75.17,1,78.66
EV002,2025-11-30,92.84,30.62,31.69,206.98,85.87,1,84.87
EV002,2025-12-01,92.8,47.75,25.09,208.61,70.96,0,80.6
EV002,2025-12-02,92.73,44.13,41.29,210.06,81.34,1,87.56
EV002,2025-12-03,92.69,20.58,44.1,211.08,86.4,1,80.56
EV002,2025-12-04,92.62,50.37,13.5,212.81,88.54,2,85.3
EV002,2025-12-05,92.55,24.91,36.66,213.93,94.51,2,77.45
EV002,2025-12-06,92.51,82.21,27.87,215.18,98.57,2,82.88
EV002,2025-12-07,92.46,46.09,26.43,216.53,88.93,1,82.05
EV002,2025-12-08,92.41,41.76,30.16,218.16,100.0,0,86.7
EV002,2025-12-09,92.38,50.49,26.32,219.24,95.26,1,83.62
EV002,2025-12-10,92.31,51.64,21.9,220.99,90.0,2,83.55
EV002,2025-12-11,92.27,23.21,32.25,221.95,80.23,4,81.09
EV002,2025-12-12,92.22,50.76,25.56,223.48,92.76,1,80.91
EV002,2025-12-13,92.17,39.8,29.64,224.73,80.68,2,87.46
EV002,2025-12-14,92.13,56.62,23.58,225.7,83.02,2,83.83
EV002,2025-12-15,92.1,38.18,21.36,226.95,85.22,0,82.72
EV002,2025-12-16,92.04,50.24,21.34,228.41,91.19,3,81.78
EV002,2025-12-17,92.0,23.49,29.39,230.02,78.55,3,86.39
EV002,2025-12-18,91.95,59.23,22.3,231.23,100.0,2,82.27
EV002,2025-12-19,91.91,30.13,41.96,232.24,85.25,0,85.2
EV002,2025-12-20,91.84,36.56,21.86,233.99,88.23,2,82.43
EV002,2025-12-21,91.81,43.05,22.19,234.95,82.69,1,86.17
EV002,2025-12-22,91.76,76.14,29.69,236.39,94.2,1,81.93
EV002,2025-12-23,91.71,55.67,29.79,237.83,97.28,3,81.38
EV002,2025-12-24,91.65,20.34,38.02,238.89,81.75,1,82.03
EV002,2025-12-25,91.61,38.56,31.65,240.4,81.33,1,83.27
EV002,2025-12-26,91.58,78.17,25.75,241.47,84.89,0,79.23
EV002,2025-12-27,91.55,72.47,26.42,243.03,74.97,0,89.92
EV002,2025-12-28,91.53,77.15,30.91,244.08,78.58,0,79.33
EV002,2025-12-29,91.49,66.65,32.45,245.81,89.45,1,83.49
EV002,2025-12-30,91.46,35.6,10.63,246.79,92.48,1,85.05
EV002,2025-12-31,91.41,66.85,21.66,248.19,94.14,1,85.93
EV002,2026-01-01,91.36,75.94,15.81,249.91,99.4,1,81.81
EV002,2026-01-02,91.32,77.64,39.58,251.22,71.63,0,84.31
EV002,2026-01-03,91.28,80.23,28.07,252.39,97.93,1,82.4
EV002,2026-01-04,91.21,57.05,25.51,254.13,100.0,2,81.28
EV002,2026-01-05,91.17,66.95,21.59,255.63,100.0,1,84.04
EV002,2026-01-06,91.12,22.72,35.43,256.73,82.5,3,85.31
EV002,2026-01-07,91.06,23.9,31.15,258.27,87.94,2,84.41
EV002,2026-01-08,91.01,67.28,29.35,259.97,74.9,2,79.49
EV002,2026-01-09,90.97,26.51,24.88,261.01,95.01,3,79.16
EV002,2026-01-10,90.92,23.18,33.7,262.68,86.91,1,81.85
EV002,2026-01-11,90.87,50.06,32.92,264.38,87.96,1,78.17
EV002,2026-01-12,90.82,28.6,17.42,266.01,86.38,1,85.75
EV002,2026-01-13,90.76,20.3,22.83,267.65,88.76,2,84.67
EV002,2026-01-14,90.7,22.28,27.09,268.96,89.74,4,85.04
EV002,2026-01-15,90.65,75.37,31.06,270.46,96.19,3,82.48
EV002,2026-01-16,90.59,70.92,41.57,271.49,90.19,2,84.16
EV002,2026-01-17,90.56,30.73,25.14,272.55,85.2,1,81.53
EV002,2026-01-18,90.5,53.36,28.95,274.3,94.52,1,85.96
EV002,2026-01-19,90.43,49.54,29.19,276.01,90.79,2,81.48
EV002,2026-01-20,90.39,34.81,34.15,277.51,94.1,1,83.57
EV002,2026-01-21,90.37,67.25,23.61,278.8,76.99,0,84.64
EV002,2026-01-22,90.32,50.93,29.14,280.56,85.48,1,80.83
EV002,2026-01-23,90.27,58.04,26.44,282.17,94.18,1,80.57
EV002,2026-01-24,90.23,23.63,21.89,283.37,96.77,1,80.81
EV002,2026-01-25,90.16,25.19,38.35,284.92,90.07,1,82.57
EV002,2026-01-26,90.08,47.52,36.11,286.42,90.93,1,83.23
EV002,2026-01-27,90.02,76.16,19.2,288.17,100.0,2,83.35
EV002,2026-01-28,89.98,37.47,17.28,289.85,65.03,1,81.81
EV002,2026-01-29,89.94,77.46,18.26,291.02,96.98,3,78.88
EV002,2026-01-30,89.89,79.01,28.55,292.29,88.79,2,83.33
EV002,2026-01-31,89.86,54.78,26.14,293.67,68.39,0,88.11
EV002,2026-02-01,89.81,50.35,33.84,295.29,86.4,1,85.26
EV002,2026-02-02,89.77,75.54,32.18,296.51,93.97,1,89.26
EV002,2026-02-03,89.74,62.6,34.14,297.46,86.2,1,84.24
EV002,2026-02-04,89.69,64.61,33.32,298.68,91.43,0,81.34
EV002,2026-02-05,89.68,24.87,20.98,299.88,76.43,1,77.36
EV002,2026-02-06,89.64,47.46,25.52,301.26,94.74,1,85.34
EV002,2026-02-07,89.58,76.86,34.43,302.72,83.01,2,85.85
EV002,2026-02-08,89.48,65.64,40.72,304.36,80.35,3,79.41
EV002,2026-02-09,89.41,58.5,39.93,305.74,93.46,1,80.36
EV002,2026-02-10,89.35,73.75,27.36,307.2,85.11,2,81.39
EV002,2026-02-11,89.3,52.92,37.11,308.16,90.37,2,80.28
EV002,2026-02-12,89.26,25.19,29.31,309.27,98.24,1,82.7
EV002,2026-02-13,89.22,53.65,42.87,310.25,82.32,1,76.95
EV002,2026-02-14,89.16,22.5,25.76,311.8,85.42,2,79.19
EV002,2026-02-15,89.07,68.08,47.8,313.31,83.58,2,83.38
EV002,2026-02-16,89.04,25.35,24.45,314.27,100.0,0,81.74
EV002,2026-02-17,89.0,29.64,32.94,315.55,86.97,1,86.79
EV002,2026-02-18,88.95,80.63,27.91,317.14,89.17,1,82.97
EV002,2026-02-19,88.88,55.67,37.46,318.77,84.62,0,86.94
EV002,2026-02-20,88.84,53.62,12.55,320.11,89.44,1,88.81
EV002,2026-02-21,88.79,73.19,20.79,321.43,81.33,1,80.95
EV002,2026-02-22,88.76,84.5,25.74,322.47,91.72,1,85.1
EV002,2026-02-23,88.7,54.36,31.65,324.01,84.44,2,82.25
EV002,2026-02-24,88.63,60.34,30.12,325.74,86.36,3,83.06
EV002,2026-02-25,88.57,74.96,32.78,327.34,83.32,2,84.4
EV002,2026-02-26,88.52,40.54,27.91,328.55,82.73,3,85.38
EV002,2026-02-27,88.47,38.57,29.08,329.7,87.29,2,81.78
EV002,2026-02-28,88.41,59.8,15.92,331.46,71.68,2,91.37
EV002,2026-03-01,88.37,24.0,18.88,332.8,82.88,0,80.41
EV002,2026-03-02,88.33,54.8,24.84,334.19,85.04,0,80.66
EV002,2026-03-03,88.28,46.7,25.93,335.45,89.74,3,84.07
EV002,2026-03-04,88.22,24.42,29.78,337.13,88.01,0,85.6
EV002,2026-03-05,88.17,57.36,25.18,338.81,83.22,1,76.4
EV002,2026-03-06,88.14,37.04,31.03,339.94,88.44,1,81.06
EV002,2026-03-07,88.1,50.26,39.77,341.03,76.91,1,79.74
EV002,2026-03-08,88.07,78.49,26.81,342.54,70.21,1,84.05
EV002,2026-03-09,88.01,79.17,37.49,343.59,90.18,1,82.25
EV002,2026-03-10,87.95,56.88,45.77,345.34,77.17,1,81.1
EV002,2026-03-11,87.92,86.33,30.73,346.61,85.17,1,87.05
EV002,2026-03-12,87.89,77.21,34.84,347.72,82.32,1,81.24
EV002,2026-03-13,87.86,50.63,15.17,348.89,93.49,0,82.49
EV002,2026-03-14,87.82,23.21,26.84,350.01,84.84,0,78.38
EV002,2026-03-15,87.76,30.93,18.85,351.59,90.89,2,82.92
EV002,2026-03-16,87.7,36.01,21.2,353.19,96.93,2,82.25
EV002,2026-03-17,87.66,29.1,37.47,354.4,74.09,0,84.99
EV002,2026-03-18,87.61,58.81,16.46,355.49,89.49,3,88.9
EV002,2026-03-19,87.56,59.5,13.33,357.08,92.42,0,84.55
EV002,2026-03-20,87.48,58.69,42.46,358.62,86.07,2,82.63
EV002,2026-03-21,87.4,20.13,35.25,360.31,96.3,0,88.17
EV002,2026-03-22,87.36,63.7,22.25,361.5,98.26,0,82.92
EV002,2026-03-23,87.31,81.2,26.63,363.15,83.04,0,82.21
EV002,2026-03-24,87.25,27.27,29.23,364.82,93.69,0,90.09
EV002,2026-03-25,87.2,63.9,23.81,366.07,98.13,2,82.76
EV002,2026-03-26,87.17,84.79,13.34,367.25,86.38,1,87.83
EV002,2026-03-27,87.12,67.82,38.07,368.27,86.96,0,87.49
EV002,2026-03-28,87.1,60.84,31.67,369.45,76.93,1,83.26
EV002,2026-03-29,87.04,33.87,46.16,370.67,92.31,0,82.52
EV002,2026-03-30,87.01,49.93,18.6,371.8,87.71,1,81.16
EV002,2026-03-31,86.96,40.27,27.09,373.15,94.35,2,86.11
EV002,2026-04-01,86.93,29.15,27.74,374.14,100.0,0,83.04
EV002,2026-04-02,86.85,57.98,42.26,375.54,86.58,2,83.44
EV002,2026-04-03,86.82,49.54,32.01,376.52,83.9,0,82.62
EV002,2026-04-04,86.73,35.8,46.92,378.08,82.78,2,78.93
EV002,2026-04-05,86.67,31.05,23.72,379.67,88.11,1,80.54
EV002,2026-04-06,86.64,26.9,32.46,380.94,91.82,0,83.53
EV002,2026-04-07,86.61,72.92,32.4,382.19,75.48,1,85.17
EV002,2026-04-08,86.57,73.43,24.6,383.38,84.49,1,76.47
EV002,2026-04-09,86.53,74.82,28.45,384.68,82.81,0,82.57
EV002,2026-04-10,86.49,61.06,19.7,386.35,89.5,1,77.83
EV002,2026-04-11,86.46,42.84,33.07,387.42,76.67,0,83.25
EV002,2026-04-12,86.43,55.87,30.42,388.71,75.63,2,88.58
EV002,2026-04-13,86.38,69.06,28.66,390.25,84.89,1,79.95
EV002,2026-04-14,86.34,45.52,15.54,391.36,90.54,1,84.47
EV002,2026-04-15,86.29,49.02,15.58,392.64,97.54,3,82.35
EV002,2026-04-16,86.25,78.29,19.89,393.71,93.06,2,87.29
EV002,2026-04-17,86.23,61.68,23.62,394.95,77.63,1,79.18
EV002,2026-04-18,86.19,63.36,27.74,395.94,95.99,4,78.86
EV002,2026-04-19,86.14,75.03,19.99,397.65,82.3,1,81.37
EV002,2026-04-20,86.08,47.3,45.29,398.99,97.17,0,79.4
EV002,2026-04-21,86.03,39.84,25.28,400.63,76.69,2,81.85
EV002,2026-04-22,85.98,27.88,22.34,402.24,97.63,1,84.04
EV002,2026-04-23,85.94,34.26,28.88,403.58,96.3,1,82.93
EV002,2026-04-24,85.88,79.76,27.57,404.92,88.42,2,82.7
EV002,2026-04-25,85.85,57.02,19.7,405.98,83.98,1,82.54
EV002,2026-04-26,85.79,28.59,30.44,407.58,88.72,3,81.62
EV002,2026-04-27,85.76,50.74,18.57,408.66,85.86,1,78.04
EV002,2026-04-28,85.71,28.13,27.05,410.23,87.37,0,82.27
EV002,2026-04-29,85.67,82.74,15.25,411.29,88.07,2,84.11
EV002,2026-04-30,85.63,70.23,23.01,412.55,87.16,0,78.34
EV002,2026-05-01,85.6,68.93,24.98,413.51,83.58,0,87.92
EV002,2026-05-02,85.56,30.84,30.66,414.74,95.52,1,87.03
EV002,2026-05-03,85.5,25.98,30.97,416.33,94.91,2,82.2
EV002,2026-05-04,85.46,57.33,25.36,417.57,90.3,0,79.38
EV002,2026-05-05,85.39,53.05,38.39,418.75,100.0,2,78.82
EV002,2026-05-06,85.34,23.33,31.48,420.35,89.29,1,80.15
EV002,2026-05-07,85.3,71.02,11.41,421.64,81.57,1,85.27
EV002,2026-05-08,85.25,73.69,31.11,423.1,80.42,2,84.68
EV002,2026-05-09,85.22,69.76,26.96,424.08,83.32,1,77.91
EV002,2026-05-10,85.16,66.51,30.46,425.62,81.38,2,83.33
EV002,2026-05-11,85.11,29.24,29.19,427.34,92.62,1,84.06
EV002,2026-05-12,85.08,33.78,32.15,428.63,79.62,1,84.41
EV002,2026-05-13,85.04,43.96,34.52,429.72,96.66,3,79.98
EV002,2026-05-14,85.02,36.02,14.9,430.69,69.39,2,82.65
EV002,2026-05-15,84.98,35.26,14.51,431.72,82.4,1,83.3
EV002,2026-05-16,84.95,51.65,34.17,432.93,94.23,1,82.35
EV002,2026-05-17,84.89,44.27,35.51,433.98,92.81,3,83.54
EV002,2026-05-18,84.83,56.97,30.67,435.32,88.25,2,82.02
EV002,2026-05-19,84.79,70.2,21.91,436.47,98.33,2,82.2
EV002,2026-05-20,84.74,45.27,25.19,438.12,76.76,3,80.65
EV002,2026-05-21,84.69,51.65,31.13,439.48,92.19,2,82.56
EV002,2026-05-22,84.65,82.42,28.76,440.67,80.94,1,82.7
EV002,2026-05-23,84.61,28.11,34.8,441.78,84.94,0,80.03
EV002,2026-05-24,84.55,20.66,39.61,443.43,78.61,1,85.65
EV002,2026-05-25,84.52,75.69,32.64,444.47,83.21,2,88.9
EV002,2026-05-26,84.46,73.14,32.75,445.83,86.54,2,80.29
EV002,2026-05-27,84.37,71.75,45.81,447.47,88.11,2,76.48
EV002,2026-05-28,84.33,61.49,22.91,448.81,89.1,1,84.67
EV002,2026-05-29,84.26,56.16,49.43,450.03,96.94,3,83.85
EV002,2026-05-30,84.2,60.14,40.28,451.02,87.15,2,77.01
EV002,2026-05-31,84.16,50.17,33.46,452.57,94.42,1,85.33
EV002,2026-06-01,84.12,76.53,21.25,453.82,95.43,2,80.98
EV002,2026-06-02,84.08,36.84,27.63,454.93,91.73,0,88.9
EV002,2026-06-03,84.03,41.04,33.61,456.69,91.23,1,82.87
EV002,2026-06-04,83.97,29.72,41.1,458.27,74.4,1,83.62
EV002,2026-06-05,83.93,67.73,27.5,459.4,87.4,2,85.13
EV002,2026-06-06,83.89,64.21,32.33,460.44,87.84,1,83.33
EV002,2026-06-07,83.85,20.29,16.35,461.95,94.08,1,79.1
EV002,2026-06-08,83.77,75.78,36.39,463.62,82.19,1,80.11
EV002,2026-06-09,83.73,31.32,34.01,464.84,79.98,3,80.68
EV002,2026-06-10,83.7,31.66,15.77,465.79,88.56,3,81.18
EV002,2026-06-11,83.66,78.87,13.78,467.23,88.55,0,85.12
EV002,2026-06-12,83.61,63.63,18.03,468.73,83.79,2,78.19
EV002,2026-06-13,83.58,44.27,29.42,470.38,76.02,1,80.79
EV002,2026-06-14,83.52,69.36,14.49,472.07,100.0,1,81.68
EV002,2026-06-15,83.49,63.07,29.98,473.79,73.22,1,83.31
EV002,2026-06-16,83.43,68.51,12.9,475.42,89.46,2,80.23
EV002,2026-06-17,83.4,52.69,34.71,476.57,100.0,1,85.69
EV002,2026-06-18,83.36,34.98,32.06,478.08,82.4,1,84.85
EV002,2026-06-19,83.32,72.23,48.45,479.16,70.49,1,81.64
EV002,2026-06-20,83.28,69.82,27.2,480.28,85.79,1,77.18
EV002,2026-06-21,83.25,82.6,22.79,481.25,89.9,1,87.83
EV002,2026-06-22,83.2,61.21,27.56,482.63,91.3,2,80.09
EV002,2026-06-23,83.14,45.86,22.01,484.08,87.02,2,81.15
EV002,2026-06-24,83.11,87.39,22.48,485.04,88.36,0,88.0
EV002,2026-06-25,83.07,79.44,13.68,486.12,89.1,2,80.9
EV002,2026-06-26,83.06,58.93,25.59,487.09,79.44,1,78.48
EV002,2026-06-27,83.0,69.86,10.37,488.69,85.34,3,79.69
EV002,2026-06-28,82.94,70.34,15.94,490.08,81.43,3,80.37
EV002,2026-06-29,82.85,22.32,42.82,491.62,97.84,2,86.14
EV002,2026-06-30,82.77,40.69,38.0,493.2,90.53,3,82.58
EV003,2025-07-01,99.96,44.31,25.58,3.14,31.54,4,92.1
EV003,2025-07-02,99.93,43.98,19.21,5.93,53.47,2,88.92
EV003,2025-07-03,99.91,30.0,22.67,8.34,41.06,2,89.42
EV003,2025-07-04,99.89,60.89,24.96,10.51,23.89,3,88.78
EV003,2025-07-05,99.85,37.45,25.64,13.37,58.6,4,90.71
EV003,2025-07-06,99.82,44.06,25.71,16.52,41.44,3,89.27
EV003,2025-07-07,99.77,30.25,29.45,19.94,42.56,3,90.18
EV003,2025-07-08,99.73,44.82,23.88,23.2,46.8,2,90.71
EV003,2025-07-09,99.7,66.07,18.71,27.08,47.51,1,90.74
EV003,2025-07-10,99.67,77.47,25.06,30.16,54.87,1,93.62
EV003,2025-07-11,99.62,49.28,19.06,33.81,42.82,2,92.29
EV003,2025-07-12,99.57,70.34,20.95,37.4,54.12,4,95.38
EV003,2025-07-13,99.53,23.48,29.05,40.3,46.08,3,94.8
EV003,2025-07-14,99.5,88.26,23.96,43.1,46.66,4,91.05
EV003,2025-07-15,99.46,54.82,19.34,45.44,39.21,3,95.07
EV003,2025-07-16,99.43,41.07,33.08,48.75,31.68,1,91.92
EV003,2025-07-17,99.4,94.79,27.68,51.23,46.33,2,95.48
EV003,2025-07-18,99.38,21.46,23.67,53.89,39.57,2,88.77
EV003,2025-07-19,99.34,63.23,27.05,57.58,43.03,2,89.92
EV003,2025-07-20,99.31,40.73,24.99,59.94,44.83,2,90.73
